279.0;Brossard;Mini Madeleines;428.0;5.1;63.2;45.7;31.7;11.6;3.6;0.2
280.0;Brossard;Mini Roulés;266.0;13.7;33.7;24.0;5.4;3.8;2.0;0.75
281.0;LU;Petit Beurre;446.0;5.5;2.4;1.8;26.4;41.5;0.3;1.55
282.0;LU;Prince Chocolat;491.0;4.8;62.5;20.4;26.5;14.6;3.0;0.29
283.0;LU;Prince Vanille;276.0;3.0;32.2;18.6;17.7;7.5;1.8;0.09
284.0;LU;Petit Écolier;239.0;14.7;40.4;15.5;15.0;4.1;0.6;1.04
285.0;LU;Granola;384.0;11.1;74.7;19.4;5.9;0.9;3.0;0.05
286.0;LU;Pépito;243.0;3.1;27.0;2.9;15.6;6.9;2.0;0.95
287.0;LU;Barquettes Fraise;249.0;11.4;20.0;4.8;7.0;5.5;3.5;0.28
288.0;LU;Barquettes Abricot;237.0;4.9;54.0;8.1;5.9;5.5;4.2;1.09
289.0;LU;Barquettes Chocolat;540.0;5.9;67.3;45.6;20.2;18.5;4.9;0.23
290.0;LU;Dinosaurus;208.0;11.4;54.1;2.6;12.3;8.0;2.5;0.53
291.0;LU;TUC Original;362.0;14.2;59.2;17.6;19.7;3.4;1.7;0.6
292.0;LU;Belvita Miel;399.0;5.5;52.3;1.6;7.2;5.8;2.2;0.98
293.0;LU;Belvita Chocolat;476.0;6.7;57.8;30.8;24.3;9.9;5.6;0.46
294.0;LU;Mikado Chocolat;538.0;6.6;56.0;31.1;19.5;16.3;4.1;0.33
295.0;LU;Napolitain;537.0;6.4;64.7;38.6;34.5;7.7;2.6;0.34
296.0;LU;Pim's Orange;391.0;10.6;15.9;14.3;17.3;4.0;1.4;0.22
297.0;LU;Cracotte Nature;305.0;7.7;44.5;23.8;5.5;7.3;3.6;0.77
298.0;LU;Figolu;287.0;7.3;39.6;6.9;18.5;4.2;4.1;1.04
299.0;LU;Gaufrettes Vanille;186.0;2.2;28.4;19.6;11.4;8.6;1.5;0.28
300.0;LU;Cakes Fourrés;384.0;8.7;24.0;19.5;13.0;7.3;2.1;0.9
301.0;Milka;Tablette Lait;491.0;5.0;52.3;37.4;31.1;13.1;3.0;0.44
302.0;Milka;Tablette Noisette;510.0;4.5;57.1;38.4;24.4;11.5;4.7;0.41
303.0;Milka;Tablette Caramel;527.0;5.9;62.9;35.4;25.2;16.8;4.8;0.31
304.0;Milka;Tablette Biscuit;439.0;7.8;58.2;41.9;26.2;14.2;3.5;0.29
305.0;Milka;Tablette Oreo;447.0;5.6;62.8;40.0;27.9;12.4;1.3;0.02
306.0;Milka;Barres Lait;534.0;6.2;52.0;30.3;17.2;7.1;1.4;0.38
307.0;Milka;Barres Noisette;437.0;4.3;65.5;34.9;19.8;15.1;3.4;0.07
308.0;Milka;Barres Oreo;491.0;4.9;66.9;28.2;20.8;10.6;3.1;0.31
309.0;Milka;Barres Daim;525.0;5.6;51.5;25.6;32.9;9.3;3.0;0.06
310.0;Milka;Biscuits Choco;465.0;4.9;50.7;28.8;30.8;17.0;5.6;0.01
311.0;Milka;Biscuits Lait;553.0;5.9;69.7;29.0;27.4;5.2;2.0;0.07
312.0;Milka;Biscuits Oreo;483.0;6.2;59.9;21.6;20.8;19.3;5.5;0.11
313.0;Milka;Biscuits Noisette;457.0;5.1;62.5;21.6;24.2;17.0;3.8;0.1
314.0;Milka;Biscuits Daim;496.0;7.7;58.3;40.9;29.5;13.5;3.4;0.06
315.0;Milka;Cake Choco;355.0;14.3;11.4;1.8;13.5;4.6;0.4;0.46
316.0;Milka;Cake Lait;283.0;7.9;47.2;6.4;13.1;3.4;4.0;1.13
317.0;Milka;Chocolat à Pâtisser;438.0;6.0;57.4;48.4;15.2;7.2;2.1;0.21
318.0;Milka;Tablette Extra Cacao;512.0;7.9;64.8;28.7;34.8;15.3;1.6;0.46
319.0;Milka;Tablette Amande;519.0;6.9;68.0;31.9;28.3;17.3;1.1;0.17
320.0;Milka;Mini Milka;468.0;7.7;64.9;45.0;22.1;13.9;3.3;0.38
321.0;Lindt;Chocolat Noir 70%;560.0;7.0;58.6;20.2;23.9;14.7;2.1;0.51
322.0;Lindt;Chocolat Noir 85%;483.0;4.2;59.4;32.6;20.7;7.6;3.9;0.03
323.0;Lindt;Chocolat Noir 90%;513.0;4.2;66.8;47.5;27.2;7.3;5.3;0.14
324.0;Lindt;Chocolat Lait;464.0;4.3;50.9;36.9;18.8;17.4;4.1;0.31
325.0;Lindt;Chocolat Noisette;557.0;6.0;58.4;43.9;19.2;10.0;3.4;0.37
326.0;Lindt;Chocolat Blanc;431.0;6.2;50.3;41.9;22.8;11.1;4.6;0.43
327.0;Lindt;Praliné;522.0;6.5;50.4;50.0;20.5;7.5;2.3;0.23
328.0;Lindt;Truffes;271.0;13.3;54.3;24.8;12.4;8.7;3.1;0.88
329.0;Lindt;Lindor Lait;391.0;13.5;35.6;3.6;8.8;7.4;0.3;1.08
330.0;Lindt;Lindor Noir;313.0;3.5;57.4;10.7;5.2;4.1;4.6;1.02
331.0;Lindt;Lindor Blanc;389.0;8.0;53.2;29.6;19.5;6.6;0.8;0.5
332.0;Lindt;Lindor Caramel;366.0;8.6;42.0;13.5;7.1;7.7;2.4;0.33
333.0;Lindt;Lindor Noisette;383.0;4.2;14.2;10.1;13.7;9.5;1.5;0.72
334.0;Lindt;Chocolat Caramel;512.0;4.6;53.7;43.9;21.7;16.6;5.3;0.41
335.0;Lindt;Chocolat Menthe;508.0;4.7;66.6;23.0;24.3;10.1;5.6;0.23
336.0;Lindt;Chocolat Amande;464.0;6.3;56.6;40.7;33.0;9.8;1.7;0.33
337.0;Lindt;Chocolat Pistache;280.0;4.3;24.8;19.8;13.5;6.8;1.9;0.14
338.0;Lindt;Tablette Bio;509.0;4.3;56.3;30.5;25.8;13.6;2.6;0.16
339.0;Lindt;Tablette Dessert;445.0;6.1;59.4;46.2;34.2;7.9;3.5;0.25
340.0;Lindt;Mini Tablette;452.0;6.9;51.9;31.9;26.8;16.0;5.5;0.27
341.0;Côte dOr;Tablette Lait;435.0;5.6;62.6;29.3;31.4;8.6;5.6;0.15
342.0;Côte dOr;Tablette Noir;465.0;6.3;67.1;44.8;20.8;18.8;2.2;0.55
343.0;Côte dOr;Tablette Noisette;436.0;6.5;63.1;42.5;34.0;6.2;5.1;0.58
344.0;Côte dOr;Tablette Caramel;538.0;7.1;57.5;40.5;20.7;5.6;5.2;0.24
345.0;Côte dOr;Tablette Amande;515.0;4.4;64.5;21.2;23.6;12.6;4.0;0.06
346.0;Côte dOr;Tablette Pistache;262.0;4.7;28.6;21.5;17.2;5.6;0.0;0.1
347.0;Côte dOr;Tablette Blanc;519.0;5.0;63.5;31.7;18.1;12.1;4.1;0.53
348.0;Côte dOr;Praliné;463.0;4.7;51.8;49.5;32.6;5.4;2.3;0.34
349.0;Côte dOr;Truffes;268.0;4.6;19.3;11.4;18.0;4.6;4.1;0.39
350.0;Côte dOr;Mini Tablettes;436.0;6.7;67.0;31.9;30.7;11.6;1.3;0.24
351.0;Côte dOr;Tablette Bio;457.0;7.3;57.3;25.0;19.7;13.1;4.9;0.35
352.0;Côte dOr;Tablette Dessert;539.0;8.0;52.2;28.7;23.7;9.3;2.1;0.26
353.0;Côte dOr;Barres Lait;546.0;4.9;58.0;47.2;17.5;9.3;1.2;0.56
354.0;Côte dOr;Barres Noir;485.0;7.3;51.9;49.6;27.1;10.9;4.2;0.08
355.0;Côte dOr;Barres Noisette;534.0;6.3;60.0;49.2;31.8;11.8;4.5;0.23
356.0;Côte dOr;Biscuits Choco;454.0;4.2;67.5;28.2;25.5;19.8;1.0;0.32
357.0;Côte dOr;Biscuits Lait;480.0;6.0;63.8;32.4;34.5;17.0;5.2;0.46
358.0;Côte dOr;Biscuits Noir;426.0;4.5;59.1;43.6;30.1;18.2;2.7;0.36
359.0;Côte dOr;Biscuits Noisette;494.0;6.7;56.4;48.1;16.4;12.4;3.4;0.14
360.0;Côte dOr;Biscuits Bio;531.0;6.1;65.5;49.8;33.8;19.4;4.0;0.48
361.0;Carambar & Co;Carambar Classique;552.0;7.3;52.3;31.5;20.2;11.8;4.4;0.47
362.0;Carambar & Co;Carambar Caramel;505.0;4.4;50.6;31.6;22.3;18.4;4.9;0.05
363.0;Carambar & Co;Carambar Fruits;524.0;5.9;64.9;30.2;20.0;19.9;1.7;0.33
364.0;Carambar & Co;Krema Réglisse;297.0;6.2;44.0;12.4;9.3;4.3;1.2;0.48
365.0;Carambar & Co;Krema Fruits;383.0;3.0;48.9;2.2;7.6;3.9;0.7;0.95
366.0;Carambar & Co;Poulain Chocolat Lait;529.0;7.1;65.6;42.6;22.5;19.4;3.1;0.11
367.0;Carambar & Co;Poulain Chocolat Noir;550.0;6.7;57.2;36.2;28.8;7.7;3.6;0.06
368.0;Carambar & Co;Poulain Dessert;242.0;7.7;41.5;17.6;7.4;7.5;3.1;0.28
369.0;Carambar & Co;La Pie Qui Chante;258.0;5.7;56.9;12.1;5.9;8.5;3.6;1.03
370.0;Carambar & Co;Mi-cho-ko;251.0;4.2;10.4;3.4;17.6;5.3;1.4;0.8
371.0;Carambar & Co;Carambar Atomic;459.0;4.1;55.1;21.0;30.8;15.8;2.5;0.5
372.0;Carambar & Co;Carambar Maxi;473.0;6.5;52.1;43.2;20.5;9.4;3.2;0.11
373.0;Carambar & Co;Carambar Mini;539.0;5.9;58.2;31.2;29.0;11.1;4.4;0.16
374.0;Carambar & Co;Krema Maxi;323.0;9.3;56.1;20.5;5.4;9.8;4.2;1.12
375.0;Carambar & Co;Krema Mini;397.0;8.4;23.7;18.1;15.9;7.3;2.7;0.31
376.0;Carambar & Co;Carambar Bio;549.0;4.0;68.4;44.2;16.6;9.0;1.2;0.07
377.0;Carambar & Co;Carambar Sans Sucre;522.0;4.8;64.9;28.4;22.3;15.3;4.6;0.56
378.0;Carambar & Co;Poulain Praliné;535.0;7.0;57.2;22.1;22.0;5.5;5.2;0.39
379.0;Carambar & Co;Poulain Bio;350.0;12.6;15.4;25.0;11.2;8.4;1.4;0.15
380.0;Carambar & Co;Poulain Extra Noir;335.0;8.7;55.2;9.4;8.9;4.7;1.4;1.01
381.0;Findus;Poisson Pané;100.0;4.1;11.5;1.3;1.7;0.4;6.3;0.16
382.0;Findus;Filet de Colin;316.0;14.1;50.3;20.8;10.9;2.2;4.8;0.1
383.0;Findus;Saumon Surgelé;363.0;11.4;30.8;11.5;19.5;4.2;0.5;0.32
384.0;Findus;Poisson Croustillant;27.0;1.7;10.7;3.8;2.0;0.7;6.0;0.03
385.0;Findus;Croquettes de Poisson;78.0;1.0;14.9;4.6;1.7;0.4;4.9;0.19
386.0;Findus;Épinards Surgelés;96.0;3.5;6.4;2.0;2.5;0.1;6.1;0.03
387.0;Findus;Haricots Verts Surgelés;91.0;2.7;10.8;4.8;0.3;0.7;4.4;0.2
388.0;Findus;Brocolis Surgelés;74.0;3.6;12.5;3.7;2.4;0.3;5.8;0.07
389.0;Findus;Carottes Surgelées;104.0;1.8;2.9;1.3;0.3;0.9;3.7;0.19
390.0;Findus;Petits Pois Surgelés;22.0;5.4;11.1;2.0;2.7;0.6;6.4;0.24
391.0;Findus;Lasagnes;399.0;9.9;71.7;13.2;7.8;2.0;8.0;0.07
392.0;Findus;Hachis Parmentier;244.0;5.0;31.7;27.4;7.5;6.3;2.2;0.28
393.0;Findus;Gratin Dauphinois;234.0;3.5;52.0;22.3;8.2;5.3;2.6;0.19
394.0;Findus;Pizza 4 Fromages;600.0;15.5;0.6;1.5;48.9;27.2;1.0;1.84
395.0;Findus;Quiche Lorraine;364.0;7.8;25.6;11.0;15.2;8.2;0.2;0.79
396.0;Findus;Nuggets de Poulet;250.0;18.4;4.5;0.6;5.6;7.5;0.6;1.32
397.0;Findus;Cordon Bleu;349.0;5.3;38.6;5.7;12.3;5.3;3.6;0.17
398.0;Findus;Frites Surgelées;307.0;8.3;34.3;15.5;17.8;2.0;2.8;0.21
399.0;Findus;Pommes Rissolées;246.0;8.5;54.2;5.3;12.2;3.3;1.0;1.12
400.0;Findus;Ratatouille Surgelée;317.0;9.8;42.8;22.7;17.7;3.6;0.6;0.97
401.0;Bonne Maman;Confiture Fraise;290.0;3.9;18.5;11.9;14.5;7.1;1.3;0.94
402.0;Bonne Maman;Confiture Abricot;304.0;14.7;58.8;19.0;11.2;9.2;4.4;1.09
403.0;Bonne Maman;Confiture Framboise;209.0;9.2;52.6;25.9;15.7;8.5;3.4;0.81
404.0;Bonne Maman;Confiture Myrtille;205.0;9.6;26.9;6.5;17.8;9.8;1.8;0.49
405.0;Bonne Maman;Confiture Cerise;346.0;13.5;48.7;12.3;9.4;9.6;3.4;1.08
406.0;Bonne Maman;Confiture Orange;364.0;8.0;46.7;2.6;8.6;3.8;0.6;0.4
407.0;Bonne Maman;Confiture Pêche;321.0;3.5;55.2;16.0;5.1;4.0;1.3;0.15
408.0;Bonne Maman;Confiture Poire;395.0;10.9;42.0;17.2;17.8;8.9;1.9;0.71
409.0;Bonne Maman;Confiture Mûre;316.0;4.3;39.8;5.9;5.5;9.1;2.5;0.95
410.0;Bonne Maman;Confiture Mirabelle;239.0;9.0;20.2;21.1;9.1;2.4;4.8;0.62
411.0;Bonne Maman;Biscuits Sablés;451.0;5.8;63.7;28.4;24.5;9.0;5.4;0.52
412.0;Bonne Maman;Madeleines;448.0;5.7;66.1;28.6;19.4;6.1;1.3;0.25
413.0;Bonne Maman;Galettes;422.0;6.8;66.2;40.9;22.8;7.5;5.7;0.59
414.0;Bonne Maman;Financiers;292.0;6.8;22.8;21.8;10.7;4.2;2.5;0.59
415.0;Bonne Maman;Brownies;272.0;3.3;32.8;28.3;14.5;6.6;1.2;0.19
416.0;Bonne Maman;Cookies Chocolat;193.0;3.3;29.1;23.2;9.3;10.2;1.7;0.11
417.0;Bonne Maman;Tartelettes Fraise;259.0;6.0;16.9;26.9;16.5;6.3;2.8;0.54
418.0;Bonne Maman;Moelleux Chocolat;448.0;6.7;67.9;23.1;17.7;19.5;2.2;0.17
419.0;Bonne Maman;Cakes Natures;328.0;11.1;57.2;13.5;12.9;2.5;2.0;0.85
420.0;Bonne Maman;Gaufrettes Vanille;213.0;4.3;34.8;27.2;12.2;6.4;0.0;0.15
421.0;Nutella;Nutella Pot 200g;391.0;9.3;39.1;13.9;16.8;7.3;4.4;0.87
422.0;Nutella;Nutella Pot 400g;277.0;11.9;54.6;19.6;10.5;5.5;4.8;1.11
423.0;Nutella;Nutella Pot 750g;279.0;5.2;17.3;14.5;11.9;5.0;0.4;1.01
424.0;Nutella;Nutella Pot 1kg;268.0;7.6;36.4;9.3;17.7;7.7;0.9;0.16
425.0;Nutella;Nutella Biscuits;532.0;7.6;57.9;38.8;16.5;16.1;4.1;0.21
426.0;Nutella;Nutella B-ready;262.0;3.2;28.4;3.9;20.0;7.6;4.9;0.86
427.0;Nutella;Nutella & Go;218.0;14.4;58.8;13.4;9.5;4.0;5.0;0.21
428.0;Nutella;Nutella Sans Huile Palme;325.0;8.4;56.3;12.4;16.5;6.1;4.9;0.22
429.0;Nutella;Nutella Crunchy;358.0;9.0;54.6;18.7;19.8;6.9;4.3;0.52
430.0;Nutella;Nutella Bio;326.0;7.8;43.1;10.2;13.3;9.2;2.1;0.58
431.0;Nutella;Kinder Bueno;314.0;3.4;22.8;8.8;14.6;4.1;4.9;1.03
432.0;Nutella;Kinder Country;332.0;3.2;17.3;16.5;13.0;7.7;4.1;0.9
433.0;Nutella;Kinder Délice;364.0;11.8;31.9;10.2;15.4;5.1;0.6;0.62
434.0;Nutella;Kinder Pingui;220.0;3.4;49.4;18.4;18.1;6.6;2.3;0.17
435.0;Nutella;Kinder Maxi;324.0;9.7;58.7;14.6;18.5;5.1;0.1;0.34
436.0;Nutella;Kinder Surprise;268.0;13.2;29.2;13.6;18.5;7.4;4.6;0.76
437.0;Nutella;Schoko-bons;337.0;12.0;56.3;18.9;10.2;3.6;4.3;0.11
438.0;Nutella;Kinder Chocolat;426.0;6.3;54.6;26.9;21.5;6.9;4.0;0.05
439.0;Nutella;Kinder Mini;248.0;12.2;22.5;17.4;5.6;2.1;1.0;0.56
440.0;Nutella;Kinder Cards;318.0;8.0;46.3;13.5;7.2;6.3;4.3;1.14
441.0;Kinder;Kinder Bueno;347.0;14.2;38.0;19.0;18.9;8.4;0.7;0.77
442.0;Kinder;Kinder Country;376.0;11.9;32.0;16.0;20.0;9.6;2.0;0.17
443.0;Kinder;Kinder Délice;209.0;13.9;54.0;20.9;14.7;2.6;4.5;0.64
444.0;Kinder;Kinder Pingui;263.0;8.9;40.5;12.6;8.7;2.4;1.5;0.52
445.0;Kinder;Kinder Maxi;211.0;10.5;50.1;14.9;18.5;4.1;2.0;0.13
446.0;Kinder;Kinder Surprise;320.0;9.0;21.6;8.1;11.1;7.0;4.0;0.81
447.0;Kinder;Kinder Schoko-bons;372.0;5.5;37.4;3.7;8.8;6.1;3.1;0.73
448.0;Kinder;Kinder Chocolat;452.0;6.7;57.1;37.2;29.9;17.7;2.0;0.14
449.0;Kinder;Kinder Joy;300.0;6.8;14.1;29.9;10.9;7.4;2.8;1.18
450.0;Kinder;Kinder Happy Hippo;326.0;3.8;55.6;22.6;18.7;7.2;0.1;0.38
451.0;Kinder;Kinder Tranche Lait;289.0;3.7;57.4;8.1;9.3;5.1;4.6;0.22
452.0;Kinder;Kinder Cards;361.0;7.9;16.4;16.5;18.6;5.1;4.7;1.16
453.0;Kinder;Kinder Mini;236.0;14.1;54.9;15.6;12.6;9.3;4.3;0.38
454.0;Kinder;Kinder Brioss;332.0;3.6;57.2;26.3;5.7;4.3;1.6;0.86
455.0;Kinder;Kinder CereAlé;362.0;6.5;53.2;13.5;13.0;8.4;1.2;0.56
456.0;Kinder;Kinder Délice Coco;392.0;13.4;14.8;24.8;7.0;3.6;2.0;0.63
457.0;Kinder;Kinder Bueno White;332.0;7.9;37.6;5.3;9.3;6.0;0.1;0.33
458.0;Kinder;Kinder Choco Fresh;321.0;15.0;26.2;27.9;19.1;8.8;0.8;0.93
459.0;Kinder;Kinder Pingui Cacao;375.0;8.6;42.2;5.3;16.3;3.9;1.7;0.27
460.0;Kinder;Kinder Pingui Noisette;302.0;6.3;58.9;1.9;8.7;8.8;1.5;0.89
461.0;Ferrero Rocher;Ferrero Rocher;284.0;10.3;39.2;8.8;15.8;3.9;3.7;0.28
462.0;Ferrero Rocher;Ferrero Collection;364.0;3.1;40.3;21.7;13.7;2.7;0.4;0.95
463.0;Ferrero Rocher;Raffaello;230.0;12.2;11.1;25.8;13.0;3.2;2.8;0.52
464.0;Ferrero Rocher;Mon Chéri;323.0;8.3;10.0;19.6;12.7;8.6;4.0;0.46
465.0;Ferrero Rocher;Ferrero Rondnoir;321.0;3.5;39.7;22.4;7.8;6.9;2.8;0.58
466.0;Ferrero Rocher;Ferrero Rocher Noir;316.0;10.0;35.9;13.3;6.3;4.2;4.1;0.1
467.0;Ferrero Rocher;Rocher Lait;375.0;4.5;49.8;1.7;5.3;2.9;0.8;0.65
468.0;Ferrero Rocher;Rocher Blanc;255.0;8.8;29.5;10.2;11.9;4.1;2.9;0.21
469.0;Ferrero Rocher;Collection Assorti;209.0;14.9;29.1;6.0;17.8;6.2;1.6;0.9
470.0;Ferrero Rocher;Raffaello Noix de Coco;211.0;4.8;26.9;14.7;15.4;9.8;3.7;0.82
471.0;Ferrero Rocher;Mon Chéri Cerise;356.0;4.9;27.8;5.7;10.1;3.8;2.3;0.55
472.0;Ferrero Rocher;Rocher Dark;230.0;11.3;22.5;16.1;17.5;7.8;0.1;0.77
473.0;Ferrero Rocher;Rocher Caramel;250.0;3.4;10.3;23.7;9.5;4.2;4.1;1.15
474.0;Ferrero Rocher;Rocher Praliné;478.0;6.7;62.3;29.4;24.9;5.9;4.8;0.33
475.0;Ferrero Rocher;Rocher Noisette;215.0;9.9;56.4;14.1;16.7;6.7;1.2;0.48
476.0;Ferrero Rocher;Rocher Pistache;192.0;2.4;34.1;20.1;8.8;10.0;0.8;0.29
477.0;Ferrero Rocher;Rocher Amande;247.0;13.9;47.7;4.2;7.4;6.9;2.4;0.73
478.0;Ferrero Rocher;Ferrero Garden;381.0;4.7;40.0;26.3;11.0;3.8;2.8;0.41
479.0;Ferrero Rocher;Ferrero Eggs;264.0;11.2;49.6;24.1;16.4;7.9;0.7;1.1
480.0;Ferrero Rocher;Ferrero Golden Gallery;261.0;8.4;21.1;12.2;9.9;4.8;1.4;1.04
481.0;Coca-Cola;Coca-Cola Classique;50.0;0.0;10.6;11.8;0.0;0.0;0.0;0.02
482.0;Coca-Cola;Coca-Cola Zéro;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
483.0;Coca-Cola;Coca-Cola Light;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
484.0;Coca-Cola;Coca-Cola Cherry;44.0;0.0;10.7;9.8;0.0;0.0;0.0;0.02
485.0;Coca-Cola;Coca-Cola Vanilla;48.0;0.0;8.7;8.3;0.0;0.0;0.0;0.02
486.0;Coca-Cola;Coca-Cola Citron;46.0;0.0;8.5;10.0;0.0;0.0;0.0;0.02
487.0;Coca-Cola;Coca-Cola Sans Caféine;48.0;0.0;10.8;11.2;0.0;0.0;0.0;0.02
488.0;Coca-Cola;Coca-Cola Energy;38.0;0.0;10.6;8.7;0.0;0.0;0.0;0.02
489.0;Coca-Cola;Coca-Cola Stévia;40.0;0.0;8.7;10.0;0.0;0.0;0.0;0.02
490.0;Coca-Cola;Coca-Cola Life;41.0;0.0;10.4;11.3;0.0;0.0;0.0;0.02
491.0;Coca-Cola;Fanta Orange;35.0;0.0;8.6;8.9;0.0;0.0;0.0;0.02
492.0;Coca-Cola;Fanta Citron;41.0;0.0;11.9;10.0;0.0;0.0;0.0;0.02
493.0;Coca-Cola;Fanta Exotic;41.0;0.0;8.3;8.8;0.0;0.0;0.0;0.02
494.0;Coca-Cola;Fanta Fraise;38.0;0.0;9.3;8.2;0.0;0.0;0.0;0.02
495.0;Coca-Cola;Sprite;37.0;0.0;11.7;8.7;0.0;0.0;0.0;0.02
496.0;Coca-Cola;Sprite Zéro;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
497.0;Coca-Cola;Minute Maid Orange;43.0;0.0;10.8;8.2;0.0;0.0;0.0;0.02
498.0;Coca-Cola;Minute Maid Pomme;39.0;0.0;9.3;9.6;0.0;0.0;0.0;0.02
499.0;Coca-Cola;Fuze Tea Pêche;43.0;0.0;9.8;8.9;0.0;0.0;0.0;0.02
500.0;Coca-Cola;Fuze Tea Citron;40.0;0.0;12.0;9.6;0.0;0.0;0.0;0.02
501.0;PepsiCo;Pepsi;42.0;0.0;8.5;8.6;0.0;0.0;0.0;0.02
502.0;PepsiCo;Pepsi Max;40.0;0.0;10.0;11.9;0.0;0.0;0.0;0.02
503.0;PepsiCo;Pepsi Light;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
504.0;PepsiCo;Pepsi Twist;44.0;0.0;9.8;9.6;0.0;0.0;0.0;0.02
505.0;PepsiCo;7up;39.0;0.0;10.1;9.3;0.0;0.0;0.0;0.02
506.0;PepsiCo;7up Free;48.0;0.0;9.0;8.4;0.0;0.0;0.0;0.02
507.0;PepsiCo;Mountain Dew;281.0;10.1;27.2;4.4;18.0;3.3;1.4;0.68
508.0;PepsiCo;Tropicana Orange;44.0;0.0;8.5;10.6;0.0;0.0;0.0;0.02
509.0;PepsiCo;Tropicana Pomme;42.0;0.0;11.0;8.6;0.0;0.0;0.0;0.02
510.0;PepsiCo;Tropicana Multifruits;45.0;0.0;8.1;9.5;0.0;0.0;0.0;0.02
511.0;PepsiCo;Lays Nature;389.0;14.2;25.0;21.5;19.6;5.8;3.3;1.08
512.0;PepsiCo;Lays Barbecue;424.0;1.9;9.5;9.4;54.5;17.4;0.3;3.05
513.0;PepsiCo;Lays Poulet Rôti;149.0;14.2;0.7;0.3;15.9;5.8;0.1;3.15
514.0;PepsiCo;Lays Crème Oignon;573.0;8.1;2.2;2.9;28.1;42.1;0.9;1.56
515.0;PepsiCo;Doritos Nature;489.0;7.6;54.4;1.8;32.6;13.6;4.1;1.18
516.0;PepsiCo;Doritos Fromage;607.0;7.0;3.6;3.0;72.1;15.2;1.8;1.92
517.0;PepsiCo;Doritos Salsa;485.0;7.0;55.7;1.7;28.4;14.7;2.4;1.83
518.0;PepsiCo;Cheetos;487.0;5.0;54.1;4.6;33.7;13.2;4.9;1.14
519.0;PepsiCo;Ruffles Nature;504.0;6.0;57.4;1.3;34.7;10.8;4.1;1.66
520.0;PepsiCo;Ruffles Fromage;299.0;19.7;4.3;2.6;44.0;25.6;0.3;0.65
521.0;Kellogg's;Corn Flakes;369.0;11.7;65.1;3.1;2.3;1.5;6.7;0.02
522.0;Kellogg's;Special K Nature;398.0;11.8;68.6;17.4;4.5;1.9;7.7;0.02
523.0;Kellogg's;Special K Fruits Rouges;347.0;12.5;65.4;8.5;6.4;1.5;6.1;0.08
524.0;Kellogg's;Special K Chocolat;388.0;10.1;78.3;17.2;3.6;1.8;7.9;0.06
525.0;Kellogg's;Frosties;390.0;8.5;71.0;17.5;6.1;1.1;8.8;0.03
526.0;Kellogg's;Choco Krispies;262.0;14.9;15.9;11.4;11.6;2.9;3.6;0.62
527.0;Kellogg's;Miel Pops;241.0;9.8;30.6;2.4;9.6;6.9;0.1;0.8
528.0;Kellogg's;Smacks;357.0;5.1;36.9;21.6;12.8;3.8;2.9;0.39
529.0;Kellogg's;All-Bran;362.0;8.7;72.3;5.0;7.3;1.4;8.9;0.03
530.0;Kellogg's;Trésor Chocolat;507.0;6.8;59.0;23.7;22.0;19.0;3.4;0.41
531.0;Kellogg's;Trésor Noisette;342.0;6.1;36.0;12.2;16.1;3.3;4.3;1.18
532.0;Kellogg's;Extra Chocolat;458.0;5.3;66.9;41.1;31.5;16.9;2.8;0.52
533.0;Kellogg's;Extra Fruits;220.0;5.9;27.7;28.0;9.4;3.6;3.0;0.95
534.0;Kellogg's;Extra Noix;243.0;6.0;20.0;3.9;7.0;3.7;2.0;0.59
535.0;Kellogg's;Coco Pops;230.0;8.7;17.6;7.4;12.1;6.8;4.0;1.02
536.0;Kellogg's;Rice Krispies;396.0;5.3;20.0;21.8;17.9;5.8;4.0;1.0
537.0;Kellogg's;Froot Loops;333.0;5.5;22.2;27.3;19.2;8.3;2.6;0.94
538.0;Kellogg's;Kelloggs Bio;361.0;12.7;12.4;29.5;13.8;2.2;4.7;0.26
539.0;Kellogg's;Kelloggs Granola;389.0;10.0;77.7;10.5;2.0;0.7;5.6;0.07
540.0;Kellogg's;Kelloggs Muesli;373.0;9.7;78.4;19.6;7.7;1.2;2.9;0.02
541.0;Tropicana;Orange Sans Pulpe;295.0;6.2;26.4;2.0;6.2;2.6;1.7;0.48
542.0;Tropicana;Orange Avec Pulpe;319.0;3.5;44.1;21.1;13.1;6.5;0.4;0.58
543.0;Tropicana;Pomme;399.0;10.9;12.6;29.3;14.1;8.2;2.8;0.11
544.0;Tropicana;Multifruits;342.0;8.7;50.2;14.1;12.1;3.3;3.3;0.91
545.0;Tropicana;Mangue;342.0;3.7;18.0;8.2;14.1;5.2;3.9;0.84
546.0;Tropicana;Ananas;205.0;9.1;59.3;1.3;5.3;5.1;4.4;0.44
547.0;Tropicana;Fraise Banane;339.0;6.3;30.6;4.9;15.5;4.8;1.1;0.76
548.0;Tropicana;Abricot;254.0;6.2;24.4;5.8;14.2;3.2;2.0;1.15
549.0;Tropicana;Pêche;303.0;6.1;45.3;28.9;7.6;6.3;4.0;1.2
550.0;Tropicana;Poire;359.0;3.5;48.9;19.8;14.6;4.3;4.8;0.93
551.0;Tropicana;Orange Bio;360.0;14.7;37.6;7.2;11.8;2.4;2.3;0.49
